comuna,geocodigo,p01,vacante,cuenta,prop
13103,13103041002,1,1,33,0.0326732673267327
13103,13103041002,2,0,16,0.888888888888889
13103,13103041002,2,1,2,0.111111111111111
13103,13103041003,1,0,1387,0.981599433828733
13103,13103041003,1,1,26,0.0184005661712668
13103,13103041003,2,0,8,1
13103,13103051001,1,0,1386,0.978813559322034
13103,13103051001,1,1,30,0.0211864406779661
13103,13103051001,2,0,10,0.909090909090909
13103,13103051001,2,1,1,0.0909090909090909
13103,13103051002,1,0,1450,0.978407557354926
13103,13103051002,1,1,32,0.0215924426450742
13103,13103051002,2,0,1,1
13103,13103061001,1,0,711,0.994405594405594
13103,13103061001,1,1,4,0.00559440559440559
13103,13103061001,2,0,2,1
13103,13103061002,1,0,503,0.978599221789883
13103,13103061002,1,1,11,0.0214007782101167
13103,13103061002,2,0,261,0.992395437262357
13103,13103061002,2,1,2,0.00760456273764259
13103,13103061003,1,0,621,0.988853503184713
13103,13103061003,1,1,7,0.0111464968152866
13103,13103061004,1,0,797,0.995006242197253
13103,13103061004,1,1,4,0.00499375780274657
13103,13103071001,1,0,534,0.981617647058824
13103,13103071001,1,1,10,0.0183823529411765
13103,13103071001,2,0,166,0.959537572254335
13103,13103071001,2,1,7,0.0404624277456647
13103,13103071002,1,0,766,0.993514915693904
13103,13103071002,1,1,5,0.00648508430609598
13103,13103071002,2,0,275,0.982142857142857
13103,13103071002,2,1,5,0.0178571428571429
13103,13103071003,1,0,1150,0.987972508591065
13103,13103071003,1,1,14,0.0120274914089347
13103,13103071003,2,0,113,0.991228070175439
13103,13103071003,2,1,1,0.0087719298245614
13103,13103071004,1,0,1013,0.99119373776908
13103,13103071004,1,1,9,0.00880626223091977
13103,13103071004,2,0,3,1
13103,13103071005,1,0,878,0.99546485260771
13103,13103071005,1,1,4,0.00453514739229025
13103,13103081001,1,0,801,0.991336633663366
13103,13103081001,1,1,7,0.00866336633663367
13103,13103081001,2,0,249,0.976470588235294
13103,13103081001,2,1,6,0.0235294117647059
13103,13103081002,1,0,989,0.982125124131082
13103,13103081002,1,1,18,0.0178748758689176
13103,13103081002,2,0,7,1
13103,13103081003,1,0,1375,0.980042765502495
13103,13103081003,1,1,28,0.0199572344975053
13103,13103081003,2,0,68,0.957746478873239
13103,13103081003,2,1,3,0.0422535211267606
13103,13103091001,1,0,902,0.993392070484581
13103,13103091001,1,1,6,0.0066079295154185
13103,13103091001,2,0,1,1
13103,13103091002,1,0,598,0.995008319467554
13103,13103091002,1,1,3,0.00499168053244592
13103,13103091002,2,0,2,1
13103,13103091003,1,0,1717,0.987349051178838
13103,13103091003,1,1,22,0.0126509488211616
13103,13103091004,1,0,622,0.979527559055118
13103,13103091004,1,1,13,0.0204724409448819
13103,13103091004,2,0,569,0.964406779661017
13103,13103091004,2,1,21,0.0355932203389831
13103,13103091005,1,0,319,0.987616099071207
13103,13103091005,1,1,4,0.0123839009287926
13103,13103091005,2,0,1075,0.99721706864564
13103,13103091005,2,1,3,0.00278293135435993
13103,13103991999,1,0,38,1
13103,13103991999,2,0,16,1
13104,13104011001,1,0,901,0.973002159827214
13104,13104011001,1,1,25,0.0269978401727862
13104,13104011001,2,0,24,0.96
13104,13104011001,2,1,1,0.04
13104,13104011002,1,0,934,0.991507430997877
13104,13104011002,1,1,8,0.00849256900212314
13104,13104011002,2,0,67,0.985294117647059
13104,13104011002,2,1,1,0.0147058823529412
13104,13104011003,1,0,588,0.959216965742251
13104,13104011003,1,1,25,0.0407830342577488
13104,13104011003,2,0,61,0.983870967741936
13104,13104011003,2,1,1,0.0161290322580645
13104,13104021001,1,0,396,0.982630272952854
13104,13104021001,1,1,7,0.0173697270471464
13104,13104021001,2,0,131,0.984962406015038
13104,13104021001,2,1,2,0.0150375939849624
13104,13104021002,1,0,992,0.944761904761905
13104,13104021002,1,1,58,0.0552380952380952
13104,13104021002,2,0,121,0.937984496124031
13104,13104021002,2,1,8,0.062015503875969
13104,13104021003,1,0,1046,0.987724268177526
13104,13104021003,1,1,13,0.012275731822474
13104,13104021003,2,0,109,0.990909090909091
13104,13104021003,2,1,1,0.00909090909090909
13104,13104021004,1,0,1125,0.983391608391609
13104,13104021004,1,1,19,0.0166083916083916
13104,13104021004,2,0,1,1
13104,13104031001,1,0,1177,0.984113712374582
13104,13104031001,1,1,19,0.0158862876254181
13104,13104031002,1,0,989,0.990981963927856
13104,13104031002,1,1,9,0.00901803607214429
13104,13104031002,2,0,74,0.986666666666667
13104,13104031002,2,1,1,0.0133333333333333
13104,13104031003,1,0,723,0.987704918032787
13104,13104031003,1,1,9,0.0122950819672131
13104,13104031004,1,0,535,0.983455882352941
13104,13104031004,1,1,9,0.0165441176470588
13104,13104031004,2,0,115,0.92741935483871
13104,13104031004,2,1,9,0.0725806451612903
13104,13104031005,1,0,588,0.98989898989899
13104,13104031005,1,1,6,0.0101010101010101
13104,13104031005,2,0,190,0.994764397905759
13104,13104031005,2,1,1,0.00523560209424084
13104,13104041001,1,0,843,0.975694444444444
13104,13104041001,1,1,21,0.0243055555555556
13104,13104041001,2,0,2,1
13104,13104041002,1,0,913,0.995637949836423
13104,13104041002,1,1,4,0.00436205016357688
13104,13104041002,2,0,110,0.990990990990991
13104,13104041002,2,1,1,0.00900900900900901
13104,13104041003,1,0,778,0.996158770806658
13104,13104041003,1,1,3,0.00384122919334187
13104,13104041004,1,0,822,0.96140350877193
13104,13104041004,1,1,33,0.0385964912280702
13104,13104041004,2,0,2,1
13104,13104051001,1,0,766,0.974554707379135
13104,13104051001,1,1,20,0.0254452926208651
13104,13104051001,2,0,110,0.79136690647482
13104,13104051001,2,1,29,0.20863309352518
13104,13104051002,1,0,706,0.980555555555556
13104,13104051002,1,1,14,0.0194444444444444
13104,13104051002,2,0,445,0.969498910675381
13104,13104051002,2,1,14,0.0305010893246187
13104,13104051003,1,0,615,0.998376623376623
13104,13104051003,1,1,1,0.00162337662337662
13104,13104051003,2,0,97,1
13104,13104051004,1,0,787,0.991183879093199
13104,13104051004,1,1,7,0.00881612090680101
13104,13104051004,2,0,3,1
13104,13104051005,1,0,864,0.985176738882554
13104,13104051005,1,1,13,0.0148232611174458
13104,13104051005,2,0,139,0.985815602836879
13104,13104051005,2,1,2,0.0141843971631206
13104,13104051006,1,0,566,0.954468802698145
13104,13104051006,1,1,27,0.045531197301855
13104,13104051006,2,0,1077,0.962466487935657
13104,13104051006,2,1,42,0.0375335120643432
13104,13104061001,1,0,587,0.98655462184874
13104,13104061001,1,1,8,0.0134453781512605
13104,13104061001,2,0,434,0.993135011441648
13104,13104061001,2,1,3,0.0068649885583524
13104,13104061002,1,0,526,0.998102466793169
13104,13104061002,1,1,1,0.00189753320683112
13104,13104061002,2,0,372,1
13104,13104061003,1,0,637,0.992211838006231
13104,13104061003,1,1,5,0.00778816199376947
13104,13104061003,2,0,178,0.972677595628415
13104,13104061003,2,1,5,0.0273224043715847
13104,13104071001,1,0,2,0.5
13104,13104071001,1,1,2,0.5
13104,13104071002,1,0,962,0.983640081799591
13104,13104071002,1,1,16,0.016359918200409
13104,13104071002,2,0,4,1
13104,13104071003,1,0,342,0.977142857142857
13104,13104071003,1,1,8,0.0228571428571429
13104,13104071003,2,0,5,1
13104,13104071004,1,0,447,0.986754966887417
13104,13104071004,1,1,6,0.0132450331125828
13104,13104081001,1,0,517,0.998069498069498
13104,13104081001,1,1,1,0.00193050193050193
13104,13104081001,2,0,209,0.958715596330275
13104,13104081001,2,1,9,0.0412844036697248
13104,13104081002,1,0,771,0.991002570694087
13104,13104081002,1,1,7,0.0089974293059126
13104,13104081002,2,0,218,0.986425339366516
13104,13104081002,2,1,3,0.0135746606334842
13104,13104081003,1,0,863,0.987414187643021
13104,13104081003,1,1,11,0.0125858123569794
13104,13104081003,2,0,1,1
13104,13104081004,1,0,736,0.987919463087248
13104,13104081004,1,1,9,0.0120805369127517
13104,13104081004,2,0,514,0.960747663551402
13104,13104081004,2,1,21,0.0392523364485981
13104,13104091001,1,0,766,0.955112219451372
13104,13104091001,1,1,36,0.0448877805486284
13104,13104091001,2,0,699,0.964137931034483
13104,13104091001,2,1,26,0.0358620689655172
13104,13104091002,1,0,892,0.984547461368653
13104,13104091002,1,1,14,0.0154525386313466
13104,13104091002,2,0,8,1
13104,13104091003,1,0,926,0.978858350951374
13104,13104091003,1,1,20,0.0211416490486258
13104,13104091003,2,0,242,1
13104,13104101001,1,0,933,0.985216473072862
13104,13104101001,1,1,14,0.0147835269271383
13104,13104101001,2,0,3,1
13104,13104101002,1,0,1189,0.97140522875817
13104,13104101002,1,1,35,0.0285947712418301
13104,13104101002,2,0,7,1
13104,13104101003,1,0,968,0.982741116751269
13104,13104101003,1,1,17,0.017258883248731
13104,13104101003,2,0,111,0.991071428571429
13104,13104101003,2,1,1,0.00892857142857143
13104,13104991999,1,0,37,1
13105,13105011001,1,0,393,0.987437185929648
13105,13105011001,1,1,5,0.0125628140703518
13105,13105011001,2,0,468,0.983193277310924
13105,13105011001,2,1,8,0.0168067226890756
13105,13105011002,1,0,1372,0.974431818181818
13105,13105011002,1,1,36,0.0255681818181818
13105,13105011002,2,0,348,0.619217081850534
13105,13105011002,2,1,214,0.380782918149466
13105,13105011003,1,0,98,0.97029702970297
13105,13105011003,1,1,3,0.0297029702970297
13105,13105011004,1,0,915,0.978609625668449
13105,13105011004,1,1,20,0.0213903743315508
13105,13105011004,2,0,145,0.97972972972973
13105,13105011004,2,1,3,0.0202702702702703
13105,13105011005,1,0,1214,0.984590429845904
13105,13105011005,1,1,19,0.0154095701540957
13105,13105011005,2,0,737,0.985294117647059
13105,13105011005,2,1,11,0.0147058823529412
13105,13105021001,1,0,917,0.984962406015038
13105,13105021001,1,1,14,0.0150375939849624
13105,13105021001,2,0,3,1
13105,13105021002,1,0,1221,0.982300884955752
13105,13105021002,1,1,22,0.0176991150442478
13105,13105021002,2,0,155,1
13105,13105021003,1,0,861,0.977298524404086
13105,13105021003,1,1,20,0.0227014755959137
13105,13105021003,2,0,252,0.969230769230769
13105,13105021003,2,1,8,0.0307692307692308
13105,13105031001,1,0,742,0.971204188481675
13105,13105031001,1,1,22,0.0287958115183246
13105,13105031001,2,0,317,0.932352941176471
13105,13105031001,2,1,23,0.0676470588235294
13105,13105031002,1,0,497,0.974509803921569
13105,13105031002,1,1,13,0.0254901960784314
13105,13105031002,2,0,46,0.958333333333333
13105,13105031002,2,1,2,0.0416666666666667
13105,13105041001,1,0,970,0.974874371859297
13105,13105041001,1,1,25,0.0251256281407035
13105,13105041001,2,0,7,0.875
13105,13105041001,2,1,1,0.125
13105,13105041002,1,0,1409,0.975761772853186
13105,13105041002,1,1,35,0.0242382271468144
13105,13105041002,2,0,10,1
13105,13105051001,1,0,688,0.984263233190272
13105,13105051001,1,1,11,0.0157367668097282
13105,13105051001,2,0,4,1
13105,13105051002,1,0,708,0.977900552486188
13105,13105051002,1,1,16,0.0220994475138122
13105,13105051003,1,0,612,0.976076555023923
13105,13105051003,1,1,15,0.0239234449760766
13105,13105051003,2,0,629,0.9828125
13105,13105051003,2,1,11,0.0171875
13105,13105051004,1,0,1088,0.99179580674567
13105,13105051004,1,1,9,0.00820419325432999
13105,13105051004,2,0,30,0.9375
13105,13105051004,2,1,2,0.0625
13105,13105051005,1,0,589,0.991582491582492
13105,13105051005,1,1,5,0.00841750841750842
13105,13105051005,2,0,580,0.965058236272879
13105,13105051005,2,1,21,0.0349417637271215
13105,13105061001,1,0,1209,0.987745098039216
13105,13105061001,1,1,15,0.0122549019607843
13105,13105061001,2,0,13,1
13105,13105061002,1,0,1007,0.993096646942801
13105,13105061002,1,1,7,0.00690335305719921
13105,13105061002,2,0,3,1
13105,13105061003,1,0,1169,0.993203058623619
13105,13105061003,1,1,8,0.00679694137638063
13105,13105061003,2,0,2,1
13105,13105061004,1,0,1312,0.986466165413534
13105,13105061004,1,1,18,0.0135338345864662
13105,13105061004,2,0,4,1
13105,13105061005,1,0,1339,0.989652623798965
13105,13105061005,1,1,14,0.0103473762010347
13105,13105061005,2,0,6,1
13105,13105071001,1,0,711,0.9875
13105,13105071001,1,1,9,0.0125
13105,13105071001,2,0,482,0.973737373737374
13105,13105071001,2,1,13,0.0262626262626263
13105,13105071002,1,0,236,0.979253112033195
13105,13105071002,1,1,5,0.020746887966805
13105,13105071002,2,0,1000,0.978473581213307
13105,13105071002,2,1,22,0.0215264187866928
13105,13105071003,1,0,1066,0.985212569316081
13105,13105071003,1,1,16,0.0147874306839187
13105,13105071003,2,0,1,1
13105,13105071004,1,0,1162,0.98641765704584
13105,13105071004,1,1,16,0.0135823429541596
13105,13105071005,1,0,474,0.983402489626556
13105,13105071005,1,1,8,0.016597510373444
13105,13105071005,2,0,588,0.983277591973244
13105,13105071005,2,1,10,0.0167224080267559
13105,13105081001,1,0,868,0.987485779294653
13105,13105081001,1,1,11,0.012514220705347
13105,13105081002,1,0,1053,0.97140221402214
13105,13105081002,1,1,31,0.0285977859778598
13105,13105081002,2,0,1,1
13105,13105081003,1,0,1143,0.983648881239243
13105,13105081003,1,1,19,0.0163511187607573
13105,13105081003,2,0,424,0.946428571428571
13105,13105081003,2,1,24,0.0535714285714286
13105,13105081004,1,0,1378,0.992080633549316
13105,13105081004,1,1,11,0.00791936645068395
13105,13105081004,2,0,1,1
13105,13105081005,1,0,1410,0.986703988803359
13105,13105081005,1,1,19,0.013296011196641
13105,13105091001,1,0,1064,0.98427382053654
13105,13105091001,1,1,17,0.0157261794634598
13105,13105091001,2,0,8,1
13105,13105091002,1,0,1296,0.968609865470852
13105,13105091002,1,1,42,0.031390134529148
13105,13105091002,2,0,392,0.984924623115578
13105,13105091002,2,1,6,0.0150753768844221
13105,13105091003,1,0,1231,0.96852871754524
13105,13105091003,1,1,40,0.03147128245476
13105,13105091003,2,0,1,1
13105,13105091004,1,0,831,0.975352112676056
13105,13105091004,1,1,21,0.0246478873239437
13105,13105091004,2,0,58,0.983050847457627
13105,13105091004,2,1,1,0.0169491525423729
13105,13105101001,1,0,1217,0.980660757453666
13105,13105101001,1,1,24,0.0193392425463336
13105,13105101001,2,0,128,0.984615384615385
13105,13105101001,2,1,2,0.0153846153846154
13105,13105101002,1,0,1573,0.981897627965044
13105,13105101002,1,1,29,0.0181023720349563
13105,13105101002,2,0,109,0.990909090909091
13105,13105101002,2,1,1,0.00909090909090909
13105,13105101003,1,0,1098,0.972542072630647
13105,13105101003,1,1,31,0.0274579273693534
13105,13105101003,2,0,424,0.979214780600462
13105,13105101003,2,1,9,0.0207852193995381
13105,13105991999,1,0,21,1
13105,13105991999,2,0,6,1
13106,13106011001,1,0,350,0.961538461538461
13106,13106011001,1,1,14,0.0384615384615385
13106,13106011001,2,0,5,1
13106,13106021001,1,0,279,0.9
13106,13106021001,1,1,31,0.1
13106,13106021001,2,0,222,0.982300884955752
13106,13106021001,2,1,4,0.0176991150442478
13106,13106021002,1,0,409,0.914988814317674
13106,13106021002,1,1,38,0.0850111856823266
13106,13106021002,2,0,2,0.0217391304347826
13106,13106021002,2,1,90,0.978260869565217
13106,13106031001,1,0,724,0.989071038251366
13106,13106031001,1,1,8,0.0109289617486339
13106,13106031002,1,0,460,0.985010706638116
13106,13106031002,1,1,7,0.0149892933618844
13106,13106031002,2,0,75,0.974025974025974
13106,13106031002,2,1,2,0.025974025974026
13106,13106031003,1,0,637,0.993759750390016
13106,13106031003,1,1,4,0.0062402496099844
13106,13106041001,1,0,1316,0.982089552238806
13106,13106041001,1,1,24,0.017910447761194
13106,13106041001,2,0,31,1
13106,13106041002,1,0,1310,0.983483483483483
13106,13106041002,1,1,22,0.0165165165165165
13106,13106041002,2,0,5,1
13106,13106051001,1,0,714,0.962264150943396
13106,13106051001,1,1,28,0.0377358490566038
13106,13106051001,2,0,3,1
13106,13106051002,1,0,409,0.978468899521531
13106,13106051002,1,1,9,0.0215311004784689
13106,13106051003,1,0,590,0.980066445182724
13106,13106051003,1,1,12,0.0199335548172757
13106,13106051003,2,0,3,1
13106,13106061001,1,0,284,0.956228956228956
13106,13106061001,1,1,13,0.0437710437710438
13106,13106061001,2,0,333,0.979411764705882
13106,13106061001,2,1,7,0.0205882352941176
13106,13106061002,1,0,1285,0.962546816479401
13106,13106061002,1,1,50,0.0374531835205993
13106,13106061002,2,0,225,0.995575221238938
13106,13106061002,2,1,1,0.00442477876106195
13106,13106061003,1,0,766,0.975796178343949
13106,13106061003,1,1,19,0.024203821656051
13106,13106061003,2,0,343,0.974431818181818
13106,13106061003,2,1,9,0.0255681818181818
13106,13106061004,1,0,446,0.993318485523385
13106,13106061004,1,1,3,0.0066815144766147
13106,13106061004,2,0,1,1
13106,13106071001,1,0,732,0.964426877470356
13106,13106071001,1,1,27,0.0355731225296443
13106,13106071001,2,0,94,0.969072164948454
13106,13106071001,2,1,3,0.0309278350515464
13106,13106071002,1,0,557,0.973776223776224
13106,13106071002,1,1,15,0.0262237762237762
13106,13106071002,2,0,919,0.973516949152542
13106,13106071002,2,1,25,0.0264830508474576
13106,13106071003,1,0,1418,0.987465181058496
13106,13106071003,1,1,18,0.0125348189415042
13106,13106081001,1,0,382,0.972010178117048
13106,13106081001,1,1,11,0.0279898218829517
13106,13106081001,2,0,502,0.984313725490196
13106,13106081001,2,1,8,0.0156862745098039
13106,13106081002,1,0,768,0.983354673495518
13106,13106081002,1,1,13,0.0166453265044814
13106,13106081003,1,0,775,0.967540574282147
13106,13106081003,1,1,26,0.0324594257178527
13106,13106081003,2,0,683,0.991291727140784
13106,13106081003,2,1,6,0.00870827285921626
13106,13106081004,1,0,682,0.986975397973951
13106,13106081004,1,1,9,0.0130246020260492
13106,13106081004,2,0,1,1
13106,13106081005,1,0,735,0.963302752293578
13106,13106081005,1,1,28,0.036697247706422
13106,13106081005,2,0,866,0.98074745186863
13106,13106081005,2,1,17,0.0192525481313703
13106,13106081006,1,0,50,0.909090909090909
13106,13106081006,1,1,5,0.0909090909090909
13106,13106081006,2,0,567,0.945
13106,13106081006,2,1,33,0.055
13106,13106091001,1,0,807,0.972289156626506
13106,13106091001,1,1,23,0.027710843373494
13106,13106091001,2,0,40,0.975609756097561
13106,13106091001,2,1,1,0.024390243902439
13106,13106091002,1,0,832,0.960739030023095
13106,13106091002,1,1,34,0.0392609699769053
13106,13106101001,1,0,514,0.973484848484848
13106,13106101001,1,1,14,0.0265151515151515
13106,13106101001,2,0,970,0.935390549662488
13106,13106101001,2,1,67,0.0646094503375121
13106,13106101002,1,0,257,0.865319865319865
13106,13106101002,1,1,40,0.134680134680135
13106,13106101002,2,0,1200,0.434467776973208
13106,13106101002,2,1,1562,0.565532223026792
13106,13106101003,1,0,674,0.869677419354839
13106,13106101003,1,1,101,0.130322580645161
13106,13106101003,2,0,1095,0.340273461777502
13106,13106101003,2,1,2123,0.659726538222499
13106,13106101004,1,0,358,0.972826086956522
13106,13106101004,1,1,10,0.0271739130434783
13106,13106101004,2,0,1162,0.967527060782681
13106,13106101004,2,1,39,0.0324729392173189
13106,13106101005,1,0,158,0.774509803921569
